date,time,week,home_team,home_xg,score,away_xg,away_team
2025-05-18,15:00,37,https://resources.premierleague.com/premierleague/badges/70/t11.png,,,,https://resources.premierleague.com/premierleague/badges/70/t20.png
2025-05-18,15:00,37,https://resources.premierleague.com/premierleague/badges/70/t13.png,,,,https://resources.premierleague.com/premierleague/badges/70/t40.png
2025-05-18,15:00,37,https://resources.premierleague.com/premierleague/badges/70/t43.png,,,,https://resources.premierleague.com/premierleague/badges/70/t91.png
2025-05-18,15:00,37,https://resources.premierleague.com/premierleague/badges/70/t21.png,,,,https://resources.premierleague.com/premierleague/badges/70/t17.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t91.png,,,,https://resources.premierleague.com/premierleague/badges/70/t13.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t54.png,,,,https://resources.premierleague.com/premierleague/badges/70/t43.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t40.png,,,,https://resources.premierleague.com/premierleague/badges/70/t21.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t14.png,,,,https://resources.premierleague.com/premierleague/badges/70/t31.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t1.png,,,,https://resources.premierleague.com/premierleague/badges/70/t7.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t4.png,,,,https://resources.premierleague.com/premierleague/badges/70/t11.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t17.png,,,,https://resources.premierleague.com/premierleague/badges/70/t8.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t20.png,,,,https://resources.premierleague.com/premierleague/badges/70/t3.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t6.png,,,,https://resources.premierleague.com/premierleague/badges/70/t36.png
2025-05-25,16:00,38,https://resources.premierleague.com/premierleague/badges/70/t39.png,,,,https://resources.premierleague.com/premierleague/badges/70/t94.png
