id,name,team,position,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
401,Isak,15,4,11,11,90,1,1,0,1,0,0,0,0,0,0,2,34,52.6,35.0,48.0,13.6,1,0.55,0.24,0.79,0.63
401,Isak,15,4,2,12,90,0,0,0,2,0,0,0,0,0,0,0,-3,0.0,15.8,31.0,4.1,1,0.71,0.03,0.74,0.91
401,Isak,15,4,1,13,21,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,0.00,0.00,0.00,0.00
82,Solanke,18,4,2,1,90,0,0,0,1,0,0,0,0,0,0,0,17,19.0,15.3,61.0,9.5,1,0.34,0.15,0.49,1.02
82,Solanke,18,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
82,Solanke,18,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
82,Solanke,18,4,2,4,90,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.8,13.0,1.7,1,0.17,0.03,0.20,0.73
82,Solanke,18,4,6,5,87,1,0,0,1,0,0,0,0,0,0,0,26,39.0,4.8,55.0,9.9,1,1.61,0.07,1.68,0.80
82,Solanke,18,4,6,6,90,1,0,1,0,0,0,0,0,0,0,0,29,46.2,16.3,77.0,14.0,1,1.33,0.01,1.34,0.96
82,Solanke,18,4,5,7,90,0,1,0,3,0,0,0,0,0,0,0,19,17.2,15.0,4.0,3.6,1,0.00,0.29,0.29,1.82
82,Solanke,18,4,2,8,80,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,12.3,6.0,2.4,1,0.08,0.03,0.11,0.78
82,Solanke,18,4,2,9,90,0,0,0,1,0,0,0,0,0,0,0,4,6.0,2.8,14.0,2.3,1,0.02,0.01,0.03,0.83
82,Solanke,18,4,16,10,90,2,1,0,1,0,0,0,0,0,0,3,71,71.0,0.3,64.0,13.5,1,1.52,0.00,1.52,1.86
82,Solanke,18,4,2,11,90,0,0,0,2,0,0,0,0,0,0,0,6,18.2,1.6,46.0,6.6,1,0.38,0.02,0.40,1.74
82,Solanke,18,4,5,12,90,0,1,1,0,0,0,0,0,0,0,0,21,21.8,21.5,19.0,6.2,1,0.12,0.05,0.17,2.14
82,Solanke,18,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,2,1,81,0,0,1,0,0,0,0,0,0,0,0,9,5.0,10.8,7.0,2.3,1,0.03,0.02,0.05,0.45
129,João Pedro,5,4,8,2,90,1,0,0,1,0,0,0,0,0,0,2,36,45.6,16.4,53.0,11.5,1,0.53,0.12,0.65,1.43
129,João Pedro,5,4,8,3,90,1,0,0,1,0,0,0,1,0,0,3,39,46.8,22.4,33.0,10.2,1,0.32,0.12,0.44,2.08
129,João Pedro,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,1,5,19,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.0,4.0,0.6,0,0.02,0.00,0.02,0.00
129,João Pedro,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
129,João Pedro,5,4,11,11,25,1,1,0,0,0,0,0,0,0,0,3,38,52.4,15.3,23.0,9.1,0,0.53,0.36,0.89,0.19
129,João Pedro,5,4,12,12,63,1,1,1,0,0,0,0,0,0,0,3,50,55.6,26.8,39.0,12.1,1,0.29,0.59,0.88,0.73
129,João Pedro,5,4,2,13,71,0,0,0,1,0,0,0,0,0,0,0,12,7.6,12.7,30.0,5.0,1,0.10,0.04,0.14,0.96
207,Mateta,7,4,1,1,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.1,4.0,0.7,1,0.00,0.01,0.01,0.50
207,Mateta,7,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,5,4.8,25.3,8.0,3.8,1,0.30,0.23,0.53,1.39
207,Mateta,7,4,2,3,68,0,0,0,1,0,0,0,0,0,0,0,6,0.0,1.4,2.0,0.2,1,0.02,0.00,0.02,1.87
207,Mateta,7,4,13,4,90,2,0,0,2,0,0,0,0,0,0,3,52,62.4,4.5,59.0,12.6,1,1.36,0.01,1.37,1.23
207,Mateta,7,4,1,5,45,0,0,0,0,0,0,0,0,0,0,0,3,2.0,10.4,2.0,1.4,1,0.00,0.00,0.00,1.42
207,Mateta,7,4,2,6,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,10.9,12.0,2.1,1,0.02,0.01,0.03,0.89
207,Mateta,7,4,1,7,30,0,0,0,0,0,0,0,0,0,0,0,9,6.6,31.3,2.0,4.0,0,0.00,0.07,0.07,0.52
207,Mateta,7,4,1,8,24,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,25.0,2.8,0,0.12,0.00,0.12,0.27
207,Mateta,7,4,8,9,90,1,0,1,0,0,0,0,1,0,0,3,32,36.4,2.6,17.0,5.6,1,0.24,0.01,0.25,0.72
207,Mateta,7,4,2,10,90,0,0,0,2,0,0,0,0,0,0,0,4,7.0,23.8,16.0,4.7,1,0.35,0.03,0.38,1.53
207,Mateta,7,4,2,11,90,0,0,0,2,0,0,0,0,0,0,0,-2,0.0,1.1,39.0,4.0,1,0.81,0.01,0.82,1.83
207,Mateta,7,4,5,12,90,0,1,0,2,0,0,0,0,0,0,0,22,26.0,25.4,19.0,7.0,1,0.10,0.18,0.28,3.11
207,Mateta,7,4,2,13,90,0,0,0,1,0,0,0,0,0,0,0,4,9.4,2.4,15.0,2.7,1,0.14,0.01,0.15,0.02
512,Antonio,19,4,2,1,72,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.4,11.0,0.8,1,0.15,0.00,0.15,1.76
512,Antonio,19,4,2,2,61,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,4.0,14.0,1.4,1,0.56,0.01,0.57,0.79
512,Antonio,19,4,2,3,70,0,0,0,2,0,0,0,0,0,0,0,7,2.0,1.0,8.0,1.1,1,0.11,0.00,0.11,2.24
512,Antonio,19,4,1,4,45,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.8,2.0,0.3,1,0.02,0.00,0.02,0.78
512,Antonio,19,4,0,5,36,0,0,0,0,0,0,0,1,0,0,0,-1,1.0,0.8,39.0,4.1,0,0.13,0.01,0.14,0.99
512,Antonio,19,4,5,6,74,0,1,0,1,0,0,0,0,0,0,0,13,11.2,18.1,10.0,3.9,1,0.28,0.09,0.37,0.33
512,Antonio,19,4,18,7,69,1,3,0,1,0,0,0,0,0,0,3,60,38.6,27.1,50.0,11.6,1,0.57,0.14,0.71,0.52
512,Antonio,19,4,2,8,60,0,0,0,4,0,0,0,0,0,0,0,6,1.4,0.7,2.0,0.4,1,0.00,0.00,0.00,1.51
512,Antonio,19,4,2,9,70,0,0,1,0,0,0,0,0,0,0,0,11,7.8,36.2,9.0,5.3,1,0.05,0.58,0.63,1.56
512,Antonio,19,4,1,10,45,0,0,0,2,0,0,0,0,0,0,0,2,0.6,14.1,6.0,2.1,0,0.03,0.01,0.04,0.74
512,Antonio,19,4,2,11,66,0,0,1,0,0,0,0,0,0,0,0,6,7.4,16.4,21.0,4.5,1,0.03,0.01,0.04,1.05
512,Antonio,19,4,2,12,74,0,0,1,0,0,0,0,0,0,0,0,4,0.0,5.7,4.0,0.7,1,0.00,0.01,0.01,1.60
512,Antonio,19,4,2,13,64,0,0,0,5,0,0,0,0,0,0,0,4,2.0,12.9,5.0,2.0,1,0.05,0.05,0.10,2.78
220,Calvert-Lewin,8,4,2,1,75,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.8,6.0,0.8,1,0.00,0.01,0.01,1.36
220,Calvert-Lewin,8,4,2,2,71,0,0,0,3,0,0,0,0,0,0,0,2,3.4,1.8,7.0,1.2,1,0.05,0.00,0.05,2.18
220,Calvert-Lewin,8,4,12,3,87,1,1,0,1,0,0,0,0,0,0,3,39,55.2,11.9,36.0,10.3,1,0.31,0.40,0.71,1.00
220,Calvert-Lewin,8,4,6,4,90,1,0,0,3,0,0,0,0,0,0,0,21,27.2,3.6,48.0,7.9,1,0.76,0.00,0.76,2.12
220,Calvert-Lewin,8,4,2,5,90,0,0,0,1,0,0,0,0,0,0,0,3,12.6,11.3,55.0,7.9,1,0.26,0.01,0.27,0.66
220,Calvert-Lewin,8,4,1,6,90,0,0,0,1,0,0,0,1,0,0,0,-8,0.0,2.9,22.0,2.3,1,0.34,0.01,0.35,0.95
220,Calvert-Lewin,8,4,2,7,90,0,0,1,0,0,0,0,0,0,0,0,4,12.6,1.0,28.0,4.2,1,0.21,0.01,0.22,2.05
220,Calvert-Lewin,8,4,2,8,90,0,0,1,0,0,0,0,0,0,0,0,5,9.2,0.9,69.0,7.9,1,1.31,0.00,1.31,1.25
220,Calvert-Lewin,8,4,2,9,80,0,0,0,1,0,0,0,0,0,0,0,6,4.8,11.4,9.0,2.5,1,0.12,0.02,0.14,1.24
220,Calvert-Lewin,8,4,2,10,61,0,0,1,0,0,0,0,0,0,0,0,6,1.2,0.3,13.0,1.5,1,0.09,0.00,0.09,0.43
220,Calvert-Lewin,8,4,2,11,74,0,0,1,0,0,0,0,0,0,0,0,8,6.8,26.3,29.0,6.2,1,0.17,0.05,0.22,0.47
220,Calvert-Lewin,8,4,2,12,90,0,0,1,0,0,0,0,0,0,0,0,6,5.0,11.7,54.0,7.1,1,0.18,0.01,0.19,1.10
220,Calvert-Lewin,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
232,Ndiaye,8,4,1,1,27,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.2,2.0,0.7,0,0.00,0.00,0.00,0.30
232,Ndiaye,8,4,1,2,33,0,0,0,2,0,0,0,0,0,0,0,-4,10.2,1.1,13.0,2.4,0,0.04,0.02,0.06,0.77
232,Ndiaye,8,4,2,3,82,0,0,1,0,0,0,0,0,0,0,0,11,14.8,3.3,40.0,5.8,1,0.26,0.04,0.30,0.68
232,Ndiaye,8,4,1,4,80,0,0,0,3,0,0,0,1,0,0,0,7,8.6,1.3,4.0,1.4,1,0.00,0.01,0.01,1.81
232,Ndiaye,8,4,8,5,80,1,0,0,1,0,0,0,0,0,0,2,35,44.4,47.1,25.0,11.7,1,0.21,0.06,0.27,0.58
232,Ndiaye,8,4,3,6,90,0,0,0,1,0,0,0,0,0,0,1,24,17.8,17.8,4.0,4.0,1,0.00,0.05,0.05,0.95
232,Ndiaye,8,4,2,7,90,0,0,1,0,0,0,0,0,0,0,0,15,17.4,10.2,6.0,3.4,1,0.00,0.06,0.06,2.05
232,Ndiaye,8,4,9,8,80,1,0,1,0,0,0,0,0,0,0,3,40,44.4,1.1,26.0,7.2,1,0.29,0.13,0.42,1.04
232,Ndiaye,8,4,2,9,90,0,0,0,1,0,0,0,0,0,0,0,7,6.2,7.4,0.0,1.4,1,0.00,0.04,0.04,1.26
232,Ndiaye,8,4,2,10,61,0,0,1,0,0,0,0,0,0,0,0,6,4.0,1.6,29.0,3.5,1,0.03,0.00,0.03,0.43
232,Ndiaye,8,4,2,11,90,0,0,1,0,0,0,0,0,0,0,0,17,22.6,9.3,25.0,5.7,1,0.07,0.03,0.10,0.83
232,Ndiaye,8,4,2,12,90,0,0,1,0,0,0,0,0,0,0,0,22,16.2,54.1,30.0,10.0,1,0.14,0.23,0.37,1.10
232,Ndiaye,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
